STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",RO,Romania,2022,,144.85,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",RO,Romania,2023,,145.68,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",RO,Romania,2024,,150.61,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",RO,Romania,2025,,161.04,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2016,,108.54,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2017,,115.78,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2018,,112.37,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2019,,114.59,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2020,,121.16,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2021,,136.03,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2022,,138.57,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2023,,129.40,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2024,,131.05,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SE,Sweden,2025,,133.22,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2016,,103.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2017,,111.89,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2018,,121.83,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2019,,131.56,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2020,,137.85,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2021,,153.75,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2022,,177.53,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2023,,190.45,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2024,,204.57,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SI,Slovenia,2025,,216.49,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2016,,106.96,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2017,,112.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2018,,121.96,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2019,,135.34,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2020,,149.64,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2021,,160.81,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2022,,180.29,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2023,,181.01,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2024,,188.46,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",SK,Slovakia,2025,,212.50,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",TR,Türkiye,2016,,112.68,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",TR,Türkiye,2017,,125.09,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",TR,Türkiye,2018,,135.19,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",TR,Türkiye,2019,,140.78,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",TR,Türkiye,2020,,173.86,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",TR,Türkiye,2021,,235.87,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",TR,Türkiye,2022,,597.87,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",TR,Türkiye,2023,,1180.88,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",TR,Türkiye,2024,,1666.27,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",UK,United Kingdom,2016,,106.81,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",UK,United Kingdom,2017,,111.63,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",UK,United Kingdom,2018,,115.12,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I15_A_AVG,"Annual average index, 2015=100",UK,United Kingdom,2019,,116.28,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2016,,5.9,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2017,,6.0,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2018,,6.3,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2019,,6.0,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2020,,7.7,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2021,,13.1,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2022,,11.6,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2023,,-4.1,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2024,,-1.6,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,AT,Austria,2025,,2.5,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2016,,2.1,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2017,,3.4,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2018,,3.1,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2019,,4.0,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2020,,4.2,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2021,,6.8,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2022,,5.6,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2023,,2.4,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2024,,2.6,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BE,Belgium,2025,,3.8,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2016,,7.3,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2017,,9.7,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2018,,7.0,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2019,,4.8,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2020,,6.0,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2021,,9.2,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2022,,15.6,,b,break in time series,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2023,,10.6,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2024,,15.7,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,BG,Bulgaria,2025,,16.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2016,,-0.3,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2017,,0.0,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2018,,-1.5,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2019,,1.6,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2020,,2.7,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2021,,1.3,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2022,,5.1,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2023,,7.5,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2024,,7.0,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CY,Cyprus,2025,,7.6,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2016,,7.3,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2017,,11.4,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2018,,8.1,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2019,,9.3,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2020,,8.3,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2021,,20.0,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2022,,16.5,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2023,,-1.7,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2024,,5.0,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,CZ,Czechia,2025,,9.7,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,DE,Germany,2016,,7.6,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,DE,Germany,2017,,6.4,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,DE,Germany,2018,,6.7,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,RCH_A_AVG,Annual average rate of change,DE,Germany,2019,,6.2,,,,,
